#	URI	file	categories	description
68	https://commons.wikimedia.org/entity/M98252793	File:Kaskamelana.jpg	Category:Basque traditional musical instruments|Category:Coconuts|Category:Idiophones	Kaskamelana. (JMBA soinu-tresnen bildumako 564. fitxa: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30563). Soinuenea, Oiartzun.
69	https://commons.wikimedia.org/entity/M98253119	File:Igela.jpg	Category:Idiophones|Category:Basque traditional musical instruments	Pertsona bat igela jotzen. (JMBA soinu-tresnen bildumako 266. fitxako erabilera argazkia: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30265). Soinuenea, Oiartzun.
70	https://commons.wikimedia.org/entity/M98253282	File:Kaskabeleta.tif	Category:Basque traditional musical instruments|Category:Idiophones	Kaskabeleta. (JMBA soinu-tresna bildumako 717. fitxa: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30716). Soinuenea, Oiartzun.
71	https://commons.wikimedia.org/entity/M98253417	File:Kaskabeleta joaldia.jpg	Category:Basque traditional musical instruments|Category:Idiophones	Kaskabeleta joaldia. (JMBA soinu-tresnen bildumako 717.fitxako erabilera argazkia: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30716). Soinuenea, Oiartzun.
72	https://commons.wikimedia.org/entity/M98254522	File:Lizarrako Gaiteroak. Oiartzun, 2002-07-06.jpg	Category:Basque traditional musical instruments|Category:Snare drums|Category:Drumming in Spain	Lizarrako Gaiteroak. Oiartzun, 2002-07-06.  (JMBA soinu-tresnen bildumako 3.fitxaren erabilera argazkia: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30002). Soinuenea, Oiartzun.
73	https://commons.wikimedia.org/entity/M98254738	File:Kaxa (soinu-tresna).jpg	Category:Basque traditional musical instruments|Category:Snare drums|Category:Percussion instruments of Spain	Kaxa. (JMBA soinu-tresnen bildumako 187. fitxa: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30186). Soinuenea, Oiartzun.
74	https://commons.wikimedia.org/entity/M98255095	File:Leon Telleria eltzegorra jotzen. Idiazabal, 1979.jpg	Category:Friction drums|Category:Basque traditional musical instruments	Leon Telleria "Leon Txiki" eltzegorra jotzen. Idiazabal, 1979. (JMBA soinu-tresnen bildumako 18. fitxako erabilera argazkia: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30017). Soinuenea, Oiartzun.
75	https://commons.wikimedia.org/entity/M98259749	File:Pastikozko orrazia menbranofono bihurtuta.jpg	Category:Membranophones|Category:Singing membranes|Category:Singing membranes|Category:Basque traditional musical instruments	Plastikozko orrazia menbranofono bihurtuta. (JMBA soinu-tresnen bildumako 687. fitxa: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30686). Soinuenea, Oiartzun.
76	https://commons.wikimedia.org/entity/M98260149	File:Gezurrezko bonbardinoa (turuta).jpg	Category:Basque traditional musical instruments|Category:Trumpets	Gezurrezko bonbardinoa (turuta). (JMBA soinu-tresnen bildumako 394. fitxa: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30393). Soinuenea, Oiartzun.
77	https://commons.wikimedia.org/entity/M98266122	File:Haurra ziria jotzen.jpg	Category:Bullroarers|Category:Basque traditional musical instruments	Haurra ziria jotzen. (JMBA soinu-tresna bildumako 757. fitxako erabilera argazkia: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30756). Soinuenea, Oiartzun.
78	https://commons.wikimedia.org/entity/M98266442	File:Juan Mari Beltran firringila jotzen.jpg	Category:Whirling aerophones|Category:Buzzers (toys)|Category:Buzzers (toys)|Category:Basque traditional musical instruments	Juan Mari Beltran firringila jotzen. (JMBA soinu-tresna bildumako 684. fitxako erabilera argazkia: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30683). Soinuenea, Oiartzun.
79	https://commons.wikimedia.org/entity/M98266967	File:Juan Mari Beltran burruna jotzen.jpg	Category:Whirling aerophones|Category:Basque traditional musical instruments	Juan Mari Beltran burruna jotzen. (JMBA soinu-tresnen bildumako 581. fitxaren erabilera argazkia:https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30580). Soinuenea, Oiartzun.
80	https://commons.wikimedia.org/entity/M98612824	File:Laute arrunta.jpg	Category:Basque traditional musical instruments|Category:Lutes	Estudiantinetan erabiltzen direnen moduko lautea. (JMBA soinu-tresnen bildumako 438.fitxa: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30437). Oiartzun, Soinuenea.
81	https://commons.wikimedia.org/entity/M98614060	File:Hiru pistoidun tronboia.jpg	Category:Basque traditional musical instruments|Category:Valve trombones	Hiru pistoidun tronboia. (JMBA soinu-tresnen bildumako 357. fitxa: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30356). Oiartzun, Soinuenea.
82	https://commons.wikimedia.org/entity/M98614415	File:Soinu txikia edo trikitixa.jpg	Category:Soinu txiki|Category:Soinu txikia|Category:Soinu txikia	Soinu txikia edo trikitixa. (JMBA soinu-tresnen bildumako 4. fitxa: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30003). Oiartzun, Soinuenea.
83	https://commons.wikimedia.org/entity/M98615067	File:Periko Garaikoetxea ezpainetakoa jotzen. Iribas, 1980.jpg	Category:Basque traditional musical instruments|Category:Harmonicas	Periko Garaikoetxea ezpainetakoa jotzen. Iribas, 1980. (JMBA soinu-tresnen bildumako 185. fitxaren erabilera argazkia: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30184). Oiartzun, Soinuenea.
84	https://commons.wikimedia.org/entity/M98615451	File:Hegabera apeua.jpg	Category:Basque traditional musical instruments	Hegabera apeua. (JMBA soinu-tresnen bildumako 35. fitxa: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30034). Oiartzun, Soinuenea.
85	https://commons.wikimedia.org/entity/M98615608	File:Patxi Gorrotxategi 1990an Donostian alboka jotzen.jpg	Category:Albokariak|Category:Alboka|Category:Basque traditional musical instruments	Patxi Gorrotxategi 1990an Donostian alboka jotzen. (JMBA soinu-tresnen bildumako 8. fitxako erabilera argazkia: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30007). Oiartzun, Soinuenea.
