author,authorname,gender,affs,argitalpenak,year
https://wikibase.inguma.eus/entity/Q5174,Francisco Javier Alkorta Andonegi,male,,Banka Hiztegia,1978
https://wikibase.inguma.eus/entity/Q7048,Manuel Agirregabiria,male,,Euskaltzaindiaren lehen urratsak,1978
https://wikibase.inguma.eus/entity/Q7066,Begoña Zurimendi,female,,Bikien paradoxa Erlatibitatearen teoria espeziala,1978
https://wikibase.inguma.eus/entity/Q7660,Nati Txakartegi Etxebarria,female,,Biologia orokorra Fisiologiazko ikastaroa Zatiketa hormonala Protidoak Zelularen morfologia Nerbio sistema,1978
https://wikibase.inguma.eus/entity/Q8337,Jose Agustin Ozamiz Ibinarriaga,male,,Hizkuntza minorizatuen soziologia 8. Osasun jardunaldiak. Neurozientziak Nortasunaren psikologiaz Eboluziozko psikologiazko oharrak Psikiatriaren egoera Hego Euskal Herrian Hizkuntza eta ideologia Erreforma psikiatrikoaren ikuspegi soziologikoa Tratamendu neuroleptikoekiko jarrerak,1978
https://wikibase.inguma.eus/entity/Q8738,Konrado Mugertza Urkidi,male,,Fisiologiazko ikastaroa Euskararen erabilera eta elikadura sendotzeko aukerak hezkuntzatik Elikapen zelularra Lisosomak. Peroxisomak Erribosomak. Erretikulu endoplasmikoa. Golgiren aparatua Endokrinologia,1978
https://wikibase.inguma.eus/entity/Q8560,Maria  Asun Olabarriaga,female,,Nerbio sistema Fisiologiazko ikastaroa,1978
https://wikibase.inguma.eus/entity/Q9502,Janpierre Larramendi,male,,P. Broussain: herri gizon,1978
https://wikibase.inguma.eus/entity/Q9507,Xabier Larrazabal Idirin,male,,Kimika irakaskuntzan Disoluzioak. Jalkiak. Oxidazio Erredukzioa Kimika organikoaren zenbait erreakzio laborategi-praktika bidez,1978
https://wikibase.inguma.eus/entity/Q9532,Enrike Landeta,male,,Kolorea Fotografiaren kimika,1978
https://wikibase.inguma.eus/entity/Q9575,Arantza Laborda Otaduy,female,,Dibisibilitatearen teoria eta kongruentziak Espazio topologikoak,1978
https://wikibase.inguma.eus/entity/Q9722,Begoña Jauregizar,female,,Erlatibitatearen teoria espeziala Bikien paradoxa,1978
https://wikibase.inguma.eus/entity/Q9910,Jose Mari Irazola,male,,Aditza III-IV. Aditz konparatua Mikel Zarate alfabetatzen,1978
https://wikibase.inguma.eus/entity/Q9960,Xanti Intxausti,male,,Fisika hiztegia /1 Fisika hiztegia /2 Teknologia mekanikoa /2 Teknologia mekanikoa /1 Ikastolako laborategia Zientzietako irakasleak Europan zehar Zientzien irakaskuntzari buruzko bibliografia (II) (ikasleentzat) Zientzien iraskuntzari buruzko bibliografia (O.H.O.ko 2. etaparako) Ikastolako laborategia kristalizazioak Balantza Mikroskopioa (III) Mikroskopioa (II) Mikroskopioa Burdingintza Metalak,1978
https://wikibase.inguma.eus/entity/Q10069,Kristobal Ibarra Arriandiaga,male,,Nerabezaroa,1978
https://wikibase.inguma.eus/entity/Q10249,Juan Kruz Gorostiza,male,,"Idazkera A Lamiak, jentilek eta anbotoko seorie (Arrazola)",1978
https://wikibase.inguma.eus/entity/Q10382,N. Goikoetxea,,,Ura eta Lurra Hidrogeologia,1978
https://wikibase.inguma.eus/entity/Q10814,Eustasio Etxezarreta Zelaia,male,,"In memoriam: Basilio Sarobe Aldabe Euskararen erabilera Donostiako Elizbarrutian gaur egun Euskal Herriko elizaren jokabidea euskarari buruz Liturgiako Itzulpen Batzordearen Itun Berria Euskal elizbarruti arteko ""Itun berria"". Itzulpen-xehetasunak historiaren argira",1978
https://wikibase.inguma.eus/entity/Q11452,Mari Carmen Castillo Aranburu,female,,Matematika/1: hiztegia Matematika/2: hiztegia Dibisibilitatearen teoria eta kongruentziak Espazio topologikoak,1978
https://wikibase.inguma.eus/entity/Q11716,Maria Jesus Bengoetxea,female,,Kimika organikoko zenbait laborategi-praktika: oinarrizko teknikak eta... Metodo espektroskopikoen aplikazioak kimikan Kolorea,1978
https://wikibase.inguma.eus/entity/Q12314,Edurne Armaolea Gandarias,female,,Zatiketa hormonala Protidoak Zelularen morfologia Nerbio sistema,1978
https://wikibase.inguma.eus/entity/Q12691,Joxe Alkiza,male,,Baserriko errekurtsuak,1978
https://wikibase.inguma.eus/entity/Q9714,Joseba Jauregi Pikabea,male,Euskal Herriko Unibertsitatea,"8. Osasun jardunaldiak. Neurozientziak Garuna, arimaren organoa Hego-haizearen eragina patologia psikiatrikoan Azido-base orekaren arnas-taxupena (II) Azido-base orekaren taxupena (I) Zatiketa zelularra (II) Zatiketa zelularra (I) Biriketako tuberkulosia Eskastasun koronarioa Sistema nerbiotsuaren estrukturazioa Kontzientziaren fisiologia: neurozientzien azken mugetan",1979
https://wikibase.inguma.eus/entity/Q9089,Gurutze Maguregi Gonzalez,female,Euskal Herriko Unibertsitatea,Mintz zelularra,1979
https://wikibase.inguma.eus/entity/Q10026,Maite Idirin Solatxi,female,Udako Euskal Unibertsitatea,Herri kanta egungo Iparraldean,1979
https://wikibase.inguma.eus/entity/Q11803,Ander Basaldua Artinano,male,Euskal Herriko Unibertsitatea,Garraioaren problema (IO. LP.) Labegaraia Garraioaren problema ikerkuntza operazionalaren ikuspegitik (eta II) Garraioaren problema ikerkuntza operazionalaren ikuspegitik Sistemen dinamika plangintza sozio-ekonomikoaren ereduak eraikitzeko metodologia,1979
https://wikibase.inguma.eus/entity/Q8621,Jon Nazabal Etxeberria,male,Euskal Herriko Unibertsitatea,"Kimika teknikoa Fe-C Diagrama: haren osagaiak Zenbait mekanizapen errazeko altzairuren berotako erresistentzia mekanikoa eta duktibilitatea Kimika hiztegia /3 Kimika hiztegia /4 Kimika hiztegia /1 Kimika hiztegia /2 Teknologia mekanikoa /2 Teknologia mekanikoa /1 Trukatze-erreakzioak polimero-nahastetan: garapena eta kontrola egoera fundituan Trukatze-erreakzioen eragina polikarbonato/fenoxi nahastearen portaera mekani... Poliarilato oinarri duten material plastikoen bilakaera gehigarrien bidez Fenoxi nahasteen portaera, egoera urtu eta solidoetan Polibutilentereftalato-aren eragina polikarbonato/fenoxi nahasteen prozesatze... Polimero-nahasteen bateragarritasunaren neurketa-bideak",1979
https://wikibase.inguma.eus/entity/Q10499,Koro Garmendia Iartza,female,Eusko Ikaskuntza,"Inpresionismoa (S. XIX-XX) Genero indarkeriaren aurrean babesteko neurriak jasotzen dituen 1/2004 Lege Organikoa Garraioa eta energia ekoizpena askoz gehiago landu behar dira Eleaniztasuna eta Teknika Legegileari buruzko simposiuma Epailetza Euskal Herrian: Garbie Biurrun Mancisidor, Justizia Auzitegi Nagusiko magistratua Justizia, Margarita Roblesen begiradapean",1979
https://wikibase.inguma.eus/entity/Q12092,Jesus Arzubiaga Bilbao,male,Euskal Herriko Unibertsitatea,Endokarditis infekziosoa (EI) Endokarditis infekziosoa: alde medikoa eta kirurgikoa Osasun publikoa eta medikuntza prebentiboa,1979
https://wikibase.inguma.eus/entity/Q10802,Isabel Etxebarria Ugarte,female,Euskal Herriko Unibertsitatea,"Zientzia guneak, zientzia komunikatzeko Mitokondria",1979
https://wikibase.inguma.eus/entity/Q9619,Imanol Querejeta Ayerdi,male,Euskal Herriko Unibertsitatea,Psikiatriaren egoera Hego Euskal Herrian Droga-kontsumoaren epidemiologia Euskal Herriko Komunitate Autonomoan,1979
https://wikibase.inguma.eus/entity/Q13005,Xabier Legorburu Faus,male,Neiker,Bizidunen filogenia,1979
https://wikibase.inguma.eus/entity/Q5151,Luisa Berrio-Otxoa Orbegozo,female,,Dibisibilitatearen teoria eta kongruentziak Problemak ebazten,1979
https://wikibase.inguma.eus/entity/Q7047,Bonifazio Ataungoa,female,,Aita Jose Iturria Erize kaputxinoa (1879-1952),1979
https://wikibase.inguma.eus/entity/Q7201,Ibon Zeberio Garate,male,,Biologia orokorra Proteinak,1979
https://wikibase.inguma.eus/entity/Q7281,Gabriel Zabalo,male,,Labegaraia,1979
https://wikibase.inguma.eus/entity/Q7421,Jose Manuel Urroz,male,,Lanbide Heziketa Nafarroan eta Elizondoko Lanbide Eskolan Baztango gau-eskolen gain Euskalgintza auzitan?,1979
https://wikibase.inguma.eus/entity/Q7526,Jon Urbistondo,male,,Biologia orokorra Ugalketa asexuala,1979
https://wikibase.inguma.eus/entity/Q7713,Luisja Telleria Orriols,male,,Biologia orokorra Erribosomak. Erretikulu endoplasmikoa. Golgiren aparatua,1979
https://wikibase.inguma.eus/entity/Q7753,Jean Suhubiette,male,,Ipar Euskal Herriko demografia,1979
https://wikibase.inguma.eus/entity/Q7840,Maria Jesus Sarrionaindia,female,,Nortasunaren psikologiaz,1979
https://wikibase.inguma.eus/entity/Q7876,Erenia Sanz Kruztxaga,female,,Mintz zelularra,1979
https://wikibase.inguma.eus/entity/Q8163,Pedro Puxana Agirregabiria,male,,Ahalezko aditz- jokoak Pedro Pujana Agirregabiria euskaltzain ohorezkoa Bizkaiko Forua dala-ta Hikako berbetea Aramaioko Muxika-Olaetan Euskara Araban,1979
https://wikibase.inguma.eus/entity/Q8495,Lurdes Oleaga,female,,Exkrezioa Prokarionteak Biologia orokorra,1979
https://wikibase.inguma.eus/entity/Q8828,Pantxoa Mimiague,male,,"Estatistika deskribatzailearen metodo berriak Euskal Herriko botua: martxoko hauteskundeak; Araba, Bizkaia, Gipuzkoa, Nafarroa",1979
https://wikibase.inguma.eus/entity/Q8891,Iñigo Mendiola Gomez,male,,"Arrantza hiztegia Biologia /3: ekologia hiztegia Biologia /4: zoologia hiztegia Izokin atlantiarra Gipuzkoako ibaietara birsartzeko plana Euskal Herriko ornodun faunaren irakaskuntza Euskal Herriko landareen irakaskuntza Euskal Kostaldeko Geoparkea: flysch and karst experience. Hezkuntza-proiektu bat da, ondare geologikoaren kudeaketa iraunkorrean oinarrituta Bizidunen filogenia Ugaztunak Etxeberriko egagropilak",1979
https://wikibase.inguma.eus/entity/Q9003,Fernando Marquínez Bascones,male,,Psikiatriaren egoera Hego Euskal Herrian Droga-kontsumoaren epidemiologia Euskal Herriko Komunitate Autonomoan,1979
https://wikibase.inguma.eus/entity/Q9405,Iñaki Lasa Iguain,male,,Fisikaren historia laburra Fisika generala (II) Fisikaren historia Hizkuntza-politika egokiaren konkistarantz,1979
https://wikibase.inguma.eus/entity/Q9461,Joan Larrinaga,male,,Gipuzkoako Zerbitzu Publikoen Estudioaz,1979
https://wikibase.inguma.eus/entity/Q9664,Mario Kahue,male,,Labegaraia,1979
https://wikibase.inguma.eus/entity/Q9823,Marta Ithurbide,female,,Euskararen irakaskuntza,1979
https://wikibase.inguma.eus/entity/Q9978,Txema Ingunza Lopez,male,,Labegaraia,1979
https://wikibase.inguma.eus/entity/Q10355,Iñaki Goiriena Kamara,male,,Ornogabeen zoologia I. Animalien ezaugarri orokorrak Erregulapena,1979
https://wikibase.inguma.eus/entity/Q10445,Xabier Gasteiz,male,,Baionako euskal irrati-telebistak,1979
https://wikibase.inguma.eus/entity/Q10586,Fernando Garatea Alzola,male,,Dibisibilitatearen teoria eta kongruentziak Batxilergoko matematika maplerekin II Batxilergoko matematika Maplerekin Zientzia eta teknikarako euskara (zenbait hizkuntza-baliabide),1979
https://wikibase.inguma.eus/entity/Q10809,Mila Etxezarreta,female,,Biologia /4: zoologia hiztegia Biologia /2: botanika hiztegia Ugalketa asexuala,1979
https://wikibase.inguma.eus/entity/Q10994,Agustin Errotabehere,male,,Nekazaritza Ipar Euskal Herrian,1979
https://wikibase.inguma.eus/entity/Q11101,Paloma Elorriaga,female,,Mitokondria,1979
https://wikibase.inguma.eus/entity/Q11150,J. J. Elhuyar,other gender,,Espazioaren kurbadura,1979
https://wikibase.inguma.eus/entity/Q11198,Piarres Ehulatei,male,,Iparraldeko euskal idazleak gaur,1979
https://wikibase.inguma.eus/entity/Q11221,Josu Egiguren Ganboa,male,,Fisikaren historia laburra Fisika generala (II) Fisikaren historia,1979
https://wikibase.inguma.eus/entity/Q11229,Gotzone Egia Ibarguren,female,,Exkrezioa Prokarionteak,1979
https://wikibase.inguma.eus/entity/Q11701,Jon Benito Iza,male,,Anelidoak eta talde anelidianoak Hormonak,1979
https://wikibase.inguma.eus/entity/Q11771,Jose Basurko,male,,Arrantza Iparraldean,1979
https://wikibase.inguma.eus/entity/Q11982,Mari Karmen Azkarreta Goikolea,female,,Proteinak,1979
https://wikibase.inguma.eus/entity/Q12065,Bittori Astobiza Ariño,female,,Medikuntza /2: arnas aparatoa hiztegia Arnas aparatua Osasun publikoa,1979
https://wikibase.inguma.eus/entity/Q12085,Paki Aseginolaza Iparragirre,female,,Bitaminak,1979
https://wikibase.inguma.eus/entity/Q12107,Arantzazu Arzamendi Sese,female,,Inpresionismoa (S. XIX-XX) Gerraurreko Argia asterokoaren azterketa Euskal demografiaren historiaz,1979
https://wikibase.inguma.eus/entity/Q12121,Anton Artiñano,male,,Osasunaren sozialismoaz oharrak,1979
https://wikibase.inguma.eus/entity/Q12493,Juan Apezetxea Perurena,male,,"Joakin Lizarraga, Elkanokoa (1748-1835) J. Lizarraga ""Doctrina christinoaren gain-Fede christinoaren gain"" Joakin Lizarraga, Elkanokoa, ""Koplak"" Koplak Doctrina christioaren cathchima. I. Fede Christioaren gain",1979
https://wikibase.inguma.eus/entity/Q12694,Lourdes Alkain,female,,Inpresionismoa (S. XIX-XX),1979
https://wikibase.inguma.eus/entity/Q12695,Maria Jesus Alkain,female,,Dibisibilitatearen teoria eta kongruentziak,1979
https://wikibase.inguma.eus/entity/Q12696,Periko Alkain Etxeberria,male,,Eguzkitiko energia,1979
https://wikibase.inguma.eus/entity/Q9839,Juan Jose Iruin Sanz,male,Euskal Herriko Unibertsitatea,Homeopatia: uraren memoria txarra Kimika fisiko makromolekularra Bioplastikoak eztabaidagai Polimeroen arteko nahaskortasunaren aspektu termodinamikoak Patterson-en eredu laburtuaren aplikazioa poli-(propilen oxido)/ bentzeno sis... Bentzenotako poliisobutileno-disoluzio kontzentratu samarren zenbait datu ter...,1980
https://wikibase.inguma.eus/entity/Q11529,Karmelo Busturia Jimeno,male,Euskal Herriko Unibertsitatea,Kalkulu bankario eta administratiboa Ekonomiaren hastapenak Euromonetaren inguruan eta zenbait berezitasun euromerkatuaren eboluzioan. 1978 urtetik aurrera bereziki,1980
https://wikibase.inguma.eus/entity/Q9451,Carlos Prieto Sierra,male,Euskal Herriko Unibertsitatea,Irurtzun inguruetako barraskiloak,1980
https://wikibase.inguma.eus/entity/Q8569,Lontxo Oihartzabal Rezola,male,Euskal Herriko Unibertsitatea,"Harreman pertsonalak irakasle-ikasleen artean. Ikuspuntu teorikoak Curriculum-aren oinarri psikopedagogikoak Irakaskuntz erreformaz: Berehalako hezkuntz sistemaren birmoldaketa Teknologia berriak irakaskuntzan Egunen gurpilean: unibertsitatea (1995-2) Egunen gurpilean: unibertsitatea (1995-3) Egunen gurpilean: unibertsitatea (1995-4) Egunen gurpilean: unibertsitatea (1995-5) Egunen gurpilean: unibertsitatea (1996-1) Egunen gurpilean: unibertsitatea (1996-3) Egunen gurpilean: unibertsitatea (1996-4) Ikastearen psikologia Educacin y razonamiento moral Irakatsi, berrituz La zona de construccin del conocimiento Crecer y pensar. La construccin del conocimiento en la escuela Psicologa y curriculum La investigacin accin en la escuela Evaluacin: un enfoque sistemtico Evaluar es reflexionar sobre la enseanza Irakurketa-idazketaren lorpen-prozesua paradigma eraikitzailearen eta psikogenetikoaren ikuspegitik azterturik (saio esperimental bat) Psikologia hiztegia /2 Psikologia hiztegia /1 Crispin Guasch: (1888-1974) Elebitasunetik eleaniztasunera irakaskuntzan sisteman Sexuen araberako ezberdintasunak garapen etiko-moralean (Euskal Herrian burututako ikerketa bat) Haur-hezkuntzarako behaketa eta ebaluaketarako erizpideak Hezkuntza-sistema osatzeko eta hobetzeko neurriak Hizkuntzaren lorpen-prozesua paradigma eraikitzailearen ikuspegitik. Ikerketarako hainbat ohar eta galdera Irakurketa-Idazketaren ikaste prozesua paradigma eraikitzailearen eta soziogenetikoaren ikuspegitik III. Didaktika baten proposamena Kultur-elkartasuna eta balioekiko hezkuntza Irakurketa-idazketaren ikaste-prozesua paradigma eraikitzailearen eta soziogenetikoaren ikuspegitik. II. Didaktika baterako hipotesiak Irakurketa-idazketaren ikasteprozesua paradigma eraikitzailearen eta soziogenetikoaren ikuspegitik Ikaskideen arteko harremanak: sozioezagupenezko gatazka, elkarkidetzazko ikasketa modua eta adinkideen arteko tutoretza Egunen gurpilean: unibertsitatea (1996-2) Euskararen irakaskuntza Araban Euskara eta eskola: Euskararen bir-hedapenean hainbat arazo Eskola-porrota: ikaslea, bere ingurua eta eskola",1980
https://wikibase.inguma.eus/entity/Q11161,Xabier Elexpe Uriarte,male,Euskal Herriko Unibertsitatea,Bayesen metodo enpirikoen aplikazioa E.A.E.-ko kantzerragatiko hilkortasun-mapen egonkortzapenean 1990-1994 Arnas aparatua Obarioko kantzerragatiko hilkortasunaren analisia EAE-an (1975-1992),1980
https://wikibase.inguma.eus/entity/Q11233,Iñaki Egiazabal Ortiz de Elguea,male,Euskal Herriko Unibertsitatea,Ur-sortzioaren eragina poli(eter sulfona)-ren propietate mekanikoetan Polimeroen arteko nahaskortasunaren aspektu termodinamikoak Bentzenotako poliisobutileno-disoluzio kontzentratu samarren zenbait datu ter...,1980
https://wikibase.inguma.eus/entity/Q6826,Eduardo Angulo Pinedo,male,Euskal Herriko Unibertsitatea,"""Bare-barraskilo"" projektua",1980
https://wikibase.inguma.eus/entity/Q11995,Sabino Ayestaran Etxeberria,male,Euskal Herriko Unibertsitatea,Psikologia hiztegia /2 Psikologia hiztegia /1 Psikologia soziala Garapenaren psikologia,1980
https://wikibase.inguma.eus/entity/Q10810,Arantza Etxebarria Iturrate,female,Beste Erakundea Administrazio Publikoa,"Berbanet ekimena: Bizkaiko Foru Aldundiko langileen artean euskara online eta modu librean praktikatzeko proiektua Latinezko esamolde juridikoak Fasio Zuzenbide Zibileko Berbategia Oinarrizko hiztegi juridikoa Administrazio zuzenbideko berbategia Konstituzio zuzenbideko berbategia Euskal literatura urratzen. Literatura III Euskal idazleak bizkaieraz: antologia, testu azterketa, ariketak 1789ko lapurtarren kaiera Creacin, traduccin, autotraduccin Gotzon Garategaz New Yorken Euskarazko tresna juridikoak, Euskara Juridikoaren Mintegiak eta Euskal Gaien Institutuak landutakoak Iparraldetik dator notiziya: Herriko Etxeendako Lexikoa Astoa. Historiako astorik ospetsuenak Uda betiko balitz Zakurra zeure laguna Gudari zaharraren gerra galdua J. A. Artze, XX. mendeko poesia kaierak Tigre ehizan Hitzen ondoeza Lehorreko koadernoa Laura kanpoan da Gorbeiako gurutzearen kondaira",1980
https://wikibase.inguma.eus/entity/Q12051,Karmele Atutxa Zamalloa,female,Deustuko Unibertsitatea,Psikologia hiztegia /2 Psikologia hiztegia /1 Psikologia experimentalaren metodo eta teknikak,1980
https://wikibase.inguma.eus/entity/Q12832,Peio Aierbe Etxeberria,male,Euskal Herriko Unibertsitatea,"Irakurketa faktoreak haur elebidunengan Irakurketaren faktoreak eta zailtasunak Irakurketaren faktoreak haur elebidunengan Hizkuntza/hezkuntza jardun/ihardunaldiak Kalitatea hezkuntza: ikerketa baten ondorioak Eskolako aktibitateen antolakuntza soziala Irakaskuntza Euskalduna giro erdaldunean Ikastetxearen kalitatearen ebaluazioa Ikastetxearen hezkuntz proiektua eta zuzendaria berrikuntza bidean Haurreskolen zenbait antolakuntza alderdi Patxa eta Oldartzen, bateginik: ""Iparraldeko ezker abertzalearen baitan polo ... Eskola-porrota eta motibazioa Motibazioa Ingurugiro erdaldunean posible al da irakaskuntza euskalduna?",1980
https://wikibase.inguma.eus/entity/Q12523,Iñaki Antiguedad Auzmendi,male,Udako Euskal Unibertsitatea Euskal Herriko Unibertsitatea,"Ur berdearen garrantzia klima-krisiaren aurrean Klimaren seinale hidrologikoak EAEko arroetako ur-emarien joeretan. Gerora begirako proiekzio hidrologikoak Geologia 2. Kanpoko geodinamika (2. argitalpena) Geologia 1. Barneko geodinamika (2. argitalpena) Nerbioi-Ibaizabal arroaren azterketa hidrogeologikoa: sistema akuifero karstikoen ikerketari ekarpena (Txostena) Meteorologia hiztegia Geologia 1. Barneko geodinamika Geologia orokorra: petrologia, kristalografia Arratia hibaiaren arroko azterketa hidrogeologikoa Geologia 2. Kanpoko geodinamika Arroa (3D) kausa, Ibaia (1D) ondorio. Zer erregulatu? Geomorfologia. Zer den. Kuantifikapena geomorfologian. Aplikagarritasuna: lurraldeko antolakizuna. Euskal Herrian Ikerketa glaziologikoa Livingston uhartean (Hego Shetland, Antarktika) (I) Gabiriako meatzea, zaharra berri Ur bizigarria hilgarri Doana: hondamena ulertzeko Baliabide naturalak: ugaritasuna eta eskuragarritasuna Lurraren itxura berria Gizakia, basoa eta basamortua Arratia arroko klimatologia Lurra, itsasoak, eguratsa 2030 Agendako helburuetatik lurra-ura hartzera Ibilbide hidrogeologikoa Arabako zehar-ebakian: akuifero motak eta arazoak Euskal Estatua eta lurraldea. Sarrera Ebapotranspirazioa Klimaren eta lurraren gaineko gogoeta-uholdeak oinarri Lurraren itxura berria: plaken tektonika Antarktika: izotza baino gehiago Uraren inguruan Aralar eta Urbasako geologia Arrisku naturalak Euskal Herrian Baliagai berriztaezinen erabilpenaren gaineko hausnarketa",1980
